Record ID,Title,Author,Journal,Publisher,OriginalPaperDate,OriginalPaperDOI,Reason,Subject
60158.0,Research on Boruta-ET-Based Anomalous Traffic Detection Model,Hongyan He;Guoyan Huang;Bing Zhang;Lewei Qin,Security and Communication Networks,Hindawi,2022-11-22,10.1155/2022/9169266,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;
60149.0,Real-Time Collision Detection Optimization Algorithm Based on Snake Model in the Field of Big Data,Sining Cheng;Huiyan Qu,Mobile Information Systems,Hindawi,2023-04-20,10.1155/2023/4960900,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
60140.0,Privacy-Oriented Transaction for Public Blockchain via Secret Sharing,Bo Mi;Bingqing Wu;Darong Huang;Yang Liu;Lu Chen;Shaohua Wan,Security and Communication Networks,Hindawi,2022-11-19,10.1155/2022/9946088,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;
60111.0,Artificial intelligence as enabler of future library services: how prepared are librarians in African university libraries,Rexwhite Tega Enakrire;Bolaji David Oladokun,Library Hi Tech News,Emerald,2023-10-16,10.1108/LHTN-09-2023-0173,Error in Data;Investigation by Journal/Publisher;Computer-Aided Content or Computer-Generated Content;,(B/T) Data Science;(SOC) Communications;
60088.0,Multisignal Cooperative Processing Method for Internet of Vehicles Based on Data-Driven Edge Computing Method,Lei Wang,Security and Communication Networks,Hindawi,2022-11-23,10.1155/2022/8412750,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(B/T) Transportation;
59838.0,Cyber Security against Intrusion Detection Using Ensemble-Based Approaches,Mohammed Naif Alatawi;Najah Alsubaie;Habib Ullah Khan;Tariq Sadad;Hathal Salamah Alwageed;Shaukat Ali;Islam Zada,Security and Communication Networks,Hindawi,2023-02-18,10.1155/2023/8048311,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;
59616.0,A Provable Secure Cross-Verification Scheme for IoT Using Public Cloud Computing,Naveed Khan;Jianbiao Zhang;Jehad Ali;Muhammad Salman Pathan;Shehzad Ashraf Chaudhry,Security and Communication Networks,Hindawi,2022-11-23,10.1155/2022/7836461,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;
59551.0,The Construction and Realization of the Precise Funding Platform for Impoverished Students in Colleges and Universities Driven by Computer Intelligence Technology,Weiwei Du;Qibo Yu,Advances in Multimedia,Hindawi,2023-04-29,10.1155/2023/4458534,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - General;(B/T) Computer Science;(B/T) Technology;(SOC) Education;
59507.0,The Application Effect of Remote Sensing Technology in Hydrogeological Investigation under Big Data Environment,Honglei Wang;Ronghang Yang;Li Zhao;Feng Tian;Shizhong Yu,Journal of Sensors,Hindawi,2022-12-07,10.1155/2022/5162864,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(PHY) Geology;(PHY) Hydrology;
59506.0,Smart Grid Security Based on Blockchain with Industrial Fault Detection Using Wireless Sensor Network and Deep Learning Techniques,Manivel Kandasamy;S Anto;K Baranitharan;Ravi Rastogi;Gunda Satwik;A Sampathkumar,Journal of Sensors,Hindawi,2023-05-09,10.1155/2023/3806121,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;
59503.0,Motion Control System of IoT Intelligent Robot Based on Improved ResNet Model,Zeyad Farisi,Journal of Sensors,Hindawi,2023-04-04,10.1155/2023/6229162,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(PHY) Engineering - Mechanical;
59490.0,Multimedia Data Processing Technology and Application Based on Deep Learning,Guo Li;Wei Liu,Advances in Multimedia,Hindawi,2023-04-07,10.1155/2023/4184425,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
59471.0,Research on Network Resource Collection and Distribution Strategies in Big Data-Driven Multimedia Teaching,Jianping Han,Advances in Multimedia,Hindawi,2023-04-04,10.1155/2023/7745785,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(SOC) Communications;(SOC) Education;
59419.0,InSAR Phase Unwrapping Algorithm Based on Deep GAN,Chenxia Wang;Pingli Sun;Zheng Li;Linlin Tang,Journal of Function Spaces,Hindawi,2023-03-27,10.1155/2023/9230780,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(PHY) Engineering - Electrical;(PHY) Mathematics;
59400.0,N-GPETS: Neural Attention Graph-Based Pretrained Statistical Model for Extractive Text Summarization,Muhammad Umair;Iftikhar Alam;Atif Khan;Inayat Khan;Niamat Ullah;Mohammad Yusuf Momand,Computational Intelligence and Neuroscience,Hindawi,2022-11-22,10.1155/2022/6241373,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(PHY) Statistics;(SOC) Linguistics;
59361.0,Indoor and Outdoor Seamless Positioning Technology Based on Artificial Intelligence and Intelligent Switching Algorithm,Pengfei Wang;Weidong Li;Xiuhui Diao,Wireless Communications and Mobile Computing,Hindawi,2023-05-08,10.1155/2023/7075834,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;
59358.0,Key Technologies of Face Sensor Recognition Entry System for New Energy Vehicles Based on Particle Swarm Neural Network,Fusong Li;Xin Su;Haibin Zhao;Ruixue Hu;Bingzhen Shen,Journal of Sensors,Hindawi,2023-04-12,10.1155/2023/3375744,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(B/T) Transportation;(PHY) Energy;
59350.0,Interior Design of Aging Housing Based on Smart Home System of IOT Sensor,Xiao Dong Cui;Wonjun Chung,Journal of Sensors,Hindawi,2023-02-14,10.1155/2023/9281248,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(HSC) Medicine - Geriatric;(HUM) Architecture;
59238.0,Design and Management of Electricity Marketing Information System Based on Multisensor Fusion,Runpeng Fu;Sufang Liu,Advances in Multimedia,Hindawi,2023-02-21,10.1155/2023/5616739,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Management;(B/T) Business - Marketing;(B/T) Data Science;(B/T) Technology;(PHY) Energy;(PHY) Engineering - Electrical;
59232.0,Deep Learning-Based Leaf Region Segmentation Using High-Resolution Super HAD CCD and ISOCELL GW1 Sensors,Srinivas Talasila;Kirti Rawal;Gaurav Sethi,Journal of Sensors,Hindawi,2023-07-04,10.1155/2023/1085735,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(PHY) Engineering - General;
59195.0,Crayfish Research: A Global Scientometric Analysis Using CiteSpace,Mohamad Nor Azra;Li Lian Wong;Hani Amir Aouissi;Ivar Zekker;Mohd Ashaari Amin;Wan Norazira Wan Adnan;Muhammad Fuad Abdullah;Zulkiflee Abd Latif;Mohd Iqbal Mohd Noor;Fathurrahman Lananan;Faezah Pardi,Animals,MDPI,2023-04-03,10.3390/ani13071240,Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Euphemisms for Plagiarism;Investigation by Journal/Publisher;Plagiarism of/in Article;Computer-Aided Content or Computer-Generated Content;,(B/T) Computer Science;(B/T) Data Science;(BLS) Zoology;
59193.0,Data Analysis of Ceramic Material Color Matching Collection Points in Furniture Design Based on the Image Difference Prediction Model,Cheng Zhou;Yalan Li,Journal of Function Spaces,Hindawi,2023-03-28,10.1155/2023/4684904,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(HUM) Arts - General;
59096.0,Computer Course Design Plan for Film and Television Media Major,Shan Hui;Xiao Zhang;Tian Yang,Advances in Multimedia,Hindawi,2023-03-21,10.1155/2023/5769956,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(HUM) Arts - Film Studies;(SOC) Education;
59084.0,Community Governance Decision Based on Knowledge Map,Xiaojuan Feng,Advances in Multimedia,Hindawi,2023-02-18,10.1155/2023/1895204,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Government;(B/T) Technology;
59082.0,Application of Swarm Intelligence Optimization Algorithm in Logistics Delivery Path Optimization under the Background of Big Data,Guofu Zhao,Journal of Function Spaces,Hindawi,2023-02-24,10.1155/2023/3476711,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Transportation;
59069.0,ARToolKit Target Tracking and Animation Fusion Technology Based on Edge Computing and Augmented Reality,Kun Liu;Tingting Guo;Yao Fu,Wireless Communications and Mobile Computing,Hindawi,2023-04-26,10.1155/2023/4121255,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(HUM) Arts - General;
59062.0,Analysis of Option Butterfly Portfolio Models Based on Nonparametric Estimation Deep Learning Method,Xiangyu Ge;Xia Zhu;Gang Bi;Hao Zheng;Qing Li,Journal of Function Spaces,Hindawi,2023-08-28,10.1155/2023/4989036,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Economics;(B/T) Data Science;(B/T) Technology;
59013.0,Analysis of E-Commerce Marketing Strategy Based on Xgboost Algorithm,Hong Chen;Wei Wan,Advances in Multimedia,Hindawi,2023-05-29,10.1155/2023/1247890,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Marketing;(B/T) Data Science;(B/T) Technology;
59010.0,Analysis and Application of Chinese Language and Literature Teaching Program Based on Computer Multimedia Technology,Zhaodi Wu,Advances in Multimedia,Hindawi,2023-04-27,10.1155/2023/2442445,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(SOC) Education;(SOC) Linguistics;
58933.0,The Role of Cognitive Science and Big Data Technology in the Design of Business Information Management Systems,Yangfan Li,Advances in Multimedia,Hindawi,2022-11-17,10.1155/2022/2761661,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Business - General;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
58924.0,A Deep Neural Network-Based Approach to Media Hotspot Discovery,Pan Luo,Advances in Multimedia,Hindawi,2023-02-21,10.1155/2023/3438025,Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Communications;
58894.0,Research on Localization Parameter Estimation and Algorithm in the Digital Television Terrestrial Broadcasting,Songjian Bao;Shouliang Yang;Hanwen Ou;Jing Song,Journal of Sensors,Hindawi,2023-03-30,10.1155/2023/1810507,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(PHY) Engineering - Electrical;
58838.0,Quality Control Strategy and Evaluation Algorithm for Noncontact Instrument Testing,Xue Jin;Jiayue Tang,International Transactions on Electrical Energy Systems,Hindawi,2023-06-02,10.1155/2023/5080240,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(PHY) Engineering - Electrical;
58822.0,Power Operation Violation Identification Method Based on Point Cloud Data Preprocessing and Deep Learning under the Architecture of IoT,Shibo Yang;Weiping Fu;Lishuo Zhang;Zhaolei Wang,Journal of Electrical and Computer Engineering,Hindawi,2023-02-20,10.1155/2023/6859102,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Computer-Aided Content or Computer-Generated Content;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(PHY) Engineering - Electrical;
